cluster,var_name,rsquared,rsquared_next,clus_next,rsquared_ratio
Clus10,WOE_OTH_STSFD_GE61MO_CT,0.4704535059,0.3697609733,Clus04,0.8402312006
Clus11,WOE_ECA_033,0.9108970072,0.4662799533,Clus67,0.1669470602
Clus11,WOE_DSA2_494,0.8501139099,0.4019525559,Clus67,0.2506257514
Clus11,WOE_LSA_191,0.8610762044,0.5068683011,Clus02,0.2817174316
Clus11,WOE_CNC_105,0.8525866765,0.4877993808,Clus02,0.2878038761
Clus11,WOE_ECA_031,0.8409736492,0.513292766,Clus39,0.3267392379
Clus11,WOE_POP_158,0.7973147915,0.4106334645,Clus23,0.3439034902
Clus11,WOE_POP5_097,0.7890596811,0.4212482861,Clus02,0.3644746336
Clus11,WOE_POP5_098,0.7622633191,0.5400142695,Clus02,0.5168349042
Clus11,WOE_POP_227,0.752384808,0.5276265978,Clus39,0.5241937647
Clus11,WOE_DBT_022,0.5596050091,0.3949272676,Clus02,0.7278381048
Clus11,WOE_KBS3_058,0.4304956029,0.2878098382,Clus02,0.7996521542
Clus11,WOE_ORG_198,0.4304956029,0.2878098382,Clus02,0.7996521542
Clus11,WOE_CNC_207,0.2512725316,0.1380994105,Clus61,0.8686935332
Clus11,WOE_CNC_208,0.2579658103,0.1636303564,Clus61,0.8872084196
Clus11,WOE_POP_039,0.2062227417,0.1141898942,Clus39,0.8961031863
Clus11,WOE_DBT_066,0.2816159655,0.2392241427,Clus02,0.9442781703
Clus11,WOE_ORG_162,0.1433762901,0.1225709415,Clus23,0.976288284
Clus12,WOE_ECA_012,0.9001262352,0.2364475087,Clus47,0.1308014393
Clus12,WOE_KBS1_010,0.8997307869,0.2364672752,Clus47,0.1313227447
Clus12,WOE_OVF_010,0.8997307869,0.2364672752,Clus47,0.1313227447
Clus12,WOE_KBS1_246,0.8893005136,0.2382048461,Clus47,0.1453139808
Clus12,WOE_COM_043,0.8348443419,0.210133034,Clus47,0.2090930058
Clus12,WOE_KBS4_057,0.8348443419,0.210133034,Clus47,0.2090930058
Clus12,WOE_ORG_007,0.7962136889,0.2113732003,Clus47,0.2584065253
Clus12,WOE_POP5_006,0.7375075159,0.2818119182,Clus40,0.3654926763
Clus12,WOE_COM_042,0.6796890772,0.2105888048,Clus47,0.4057592858
Clus12,WOE_POP_179,0.6563895158,0.1789621187,Clus40,0.4185074673
Clus12,WOE_POP5_084,0.6829880586,0.3163463066,Clus40,0.4637025215
Clus12,WOE_POP5_007,0.569728982,0.2329478747,Clus40,0.5609410414
Clus12,WOE_POP5_083,0.6456189872,0.3698314016,Clus40,0.5623590475
Clus12,WOE_POP5_279,0.386997107,0.154632668,Clus09,0.7251319868
Clus12,WOE_POP5_037,0.3227047363,0.1137090842,Clus40,0.7641906869
Clus13,WOE_ORG_194,0.9081305365,0.4278000048,Clus02,0.1605548135
Clus13,WOE_ORG_193,0.8904063863,0.4220843495,Clus43,0.1896360024
Clus13,WOE_ORG_195,0.896625321,0.4645975999,Clus02,0.1930784751
Clus13,WOE_ORG_192,0.8787941318,0.413166974,Clus43,0.2065423431
Clus13,WOE_ORG_197,0.8734099167,0.5032484303,Clus02,0.2548357993
Clus13,WOE_KBS3_045,0.8733751966,0.5032137026,Clus02,0.2548878745
Clus13,WOE_ORG_196,0.8614291638,0.4908382364,Clus02,0.2721548358
Clus13,WOE_ORG_191,0.8407784279,0.4315680502,Clus43,0.2801066551
Clus13,WOE_DSA2_249,0.8302462607,0.5566071148,Clus02,0.3828517439
Clus13,WOE_ORG_190,0.7853548589,0.4636332753,Clus43,0.4001835521
Clus13,WOE_KBS3_006,0.6794153441,0.4036922142,Clus43,0.5376160827
Clus13,WOE_DSA2_230,0.7429278867,0.5254865732,Clus43,0.5417594082
Clus13,WOE_LSA_007,0.5349332909,0.4051258771,Clus43,0.7817901152
Clus13,WOE_DSA2_281,0.2887068458,0.1976408869,Clus02,0.8865022439
Clus14,WOE_DBT_028,0.8526871621,0.5385727692,Clus59,0.3192547559
Clus14,WOE_POP5_123,0.8351328063,0.5210757375,Clus04,0.3442448141
Clus14,WOE_POP5_128,0.8351328063,0.5210757375,Clus04,0.3442448141
Clus14,WOE_POP_006,0.8586611009,0.6082477078,Clus04,0.3607863997
Clus14,WOE_POP_005,0.8487709967,0.5871113424,Clus04,0.3662706653
Clus14,WOE_DSA2_034,0.8666011487,0.657997288,Clus59,0.3900520277
Clus14,WOE_OVF_029,0.7674165712,0.4772849391,Clus36,0.4449526065
Clus14,WOE_POP5_041,0.7548021607,0.4563413464,Clus36,0.4510143224
Clus14,WOE_POP5_042,0.7360881447,0.4351956977,Clus36,0.4672624735
Clus14,WOE_POP5_014,0.7401643945,0.453545604,Clus36,0.4754936687
Clus14,WOE_OVF_028,0.7320459035,0.4607691084,Clus36,0.4969190391
Clus14,WOE_POP5_121,0.7701680978,0.5429917061,Clus59,0.5029053199
Clus14,WOE_KBS4_053,0.7517926878,0.531998827,Clus36,0.5303561754
Clus14,WOE_POP5_122,0.6999764098,0.4534063173,Clus59,0.5488969224
Clus14,WOE_DBT_065,0.7439330611,0.5471936026,Clus36,0.5655108682
Clus14,WOE_POP_017,0.7197007571,0.5061009878,Clus59,0.5675233924
Clus14,WOE_POP5_056,0.6885336504,0.4783459677,Clus35,0.5970745558
Clus14,WOE_POP5_062,0.6885336504,0.4783459677,Clus35,0.5970745558
Clus14,WOE_POP_016,0.6736241861,0.4877178814,Clus59,0.6371017103
Clus14,WOE_DBT_027,0.7286546166,0.6103934531,Clus36,0.69646002
Clus14,WOE_OVF_049,0.4066288,0.2181435523,Clus36,0.7589260174
Clus14,WOE_OVF_050,0.3787313026,0.1996071061,Clus36,0.7762046642
Clus14,WOE_DSA2_466,0.6825043631,0.5974818797,Clus59,0.7887735257
Clus14,WOE_OVF_016,0.6176036184,0.5245816151,Clus36,0.8043365459
Clus14,WOE_POP5_015,0.3159765777,0.1814727045,Clus36,0.8356757631
Clus15,WOE_DSA2_187,0.8777442186,0.2358995668,Clus14,0.1599996231
Clus15,WOE_DSA2_186,0.8767115228,0.235214599,Clus14,0.16120663
Clus15,WOE_DSA2_180,0.8677076411,0.2396923758,Clus14,0.1739984642
Clus15,WOE_DSA2_188,0.8654389025,0.2306837527,Clus59,0.1749099905
Clus15,WOE_DSA2_190,0.8658095551,0.2392269168,Clus14,0.1763869514
Clus15,WOE_DSA2_182,0.8624652323,0.2305844085,Clus14,0.1787522494
Clus15,WOE_DSA2_181,0.8555492511,0.2322488685,Clus14,0.1881478815
Clus15,WOE_DSA2_191,0.8401233314,0.2218375611,Clus59,0.2054541065
Clus15,WOE_DSA2_189,0.8342618857,0.2199414985,Clus59,0.2124688264
Clus15,WOE_DSA2_197,0.835999125,0.4579615012,Clus59,0.3025631489
Clus15,WOE_DSA2_195,0.7992319456,0.4424722758,Clus59,0.3601041628
Clus15,WOE_DSA2_198,0.7987640568,0.4431849291,Clus59,0.3614053457
Clus15,WOE_DSA2_199,0.7231877886,0.4294818308,Clus59,0.4851943836
Clus15,WOE_DSA2_200,0.7222869454,0.4279887146,Clus59,0.4855027543
Clus15,WOE_DSA2_196,0.7074928989,0.4267295689,Clus59,0.5102427846
Clus15,WOE_DSA2_490,0.4725612585,0.3158590239,Clus59,0.7709503741
Clus15,WOE_LSA_098,0.3932699903,0.3227536751,Clus59,0.8958778917
Clus16,WOE_LSA_128,0.9856535603,0.4415507084,Clus45,0.0256897804
Clus16,WOE_LSA_130,0.9853138837,0.441492744,Clus45,0.0262953008
Clus16,WOE_LSA_123,0.9824777944,0.4410576575,Clus45,0.0313488606
Clus16,WOE_LSA_121,0.9824726555,0.4410446939,Clus45,0.0313573274
Clus16,WOE_LSA_144,0.9607218466,0.4300648376,Clus45,0.0689168803
Clus16,WOE_LSA_142,0.9606931808,0.4300894573,Clus45,0.0689701563
Clus16,WOE_LSA_135,0.9597645397,0.4282189348,Clus45,0.0703686477
Clus16,WOE_LSA_137,0.9597431265,0.4282004871,Clus45,0.0704038261
Clus16,WOE_LSA_116,0.8904473932,0.3882254996,Clus45,0.1790735094
Clus16,WOE_LSA_114,0.8858094046,0.38575236,Clus45,0.1859031895
Clus17,WOE_KBS1_095,0.7357452817,0.1478278999,Clus41,0.3100954822
Clus17,WOE_LSA_041,0.7036435105,0.1860456827,Clus39,0.3640947449
Clus17,WOE_ORG_010,0.7872663217,0.441573068,Clus39,0.3809516807
Clus17,WOE_ECA_011,0.7914894439,0.4940405963,Clus39,0.4121092613
Clus17,WOE_ECA_022,0.6103643415,0.1645002478,Clus39,0.4663504179
Clus17,WOE_CNC_133,0.5693921859,0.1820375187,Clus63,0.5264395665
Clus17,WOE_DSA_040,0.4504931539,0.2959400898,Clus39,0.7804830783
Clus17,WOE_ORG_123,0.3015529097,0.1170858355,Clus63,0.7910702064
Clus17,WOE_ORG_129,0.3015529097,0.1170858355,Clus63,0.7910702064
Clus17,WOE_DSA_047,0.0875905251,0.0258620505,Clus41,0.9366327176
Clus18,WOE_POP_243,0.6607132911,0.1537030463,Clus09,0.4009073971
Clus18,WOE_ORG_165,0.6622007394,0.1756166099,Clus42,0.4097599062
Clus18,WOE_KBS3_039,0.6538147131,0.1904196967,Clus09,0.4276108071
Clus18,WOE_KBS3_040,0.6531030327,0.1903320147,Clus09,0.4284434776
Clus18,WOE_POP_241,0.6182293912,0.1438144373,Clus09,0.4458970408
Clus18,WOE_POP_248,0.6560623211,0.3023059613,Clus09,0.4929634766
Clus18,WOE_KBS5_058,0.6255728269,0.2857264297,Clus09,0.5242069547
Clus18,WOE_ORG_200,0.4717452152,0.096857198,Clus09,0.5849072634
Clus18,WOE_POP_246,0.5486407294,0.254367471,Clus09,0.605337419
Clus18,WOE_POP_247,0.5486407294,0.254367471,Clus09,0.605337419
Clus18,WOE_ORG_131,0.4660638288,0.2499883148,Clus05,0.7119038033
Clus18,WOE_POP_245,0.6212516324,0.5489844474,Clus09,0.8397678649
Clus18,WOE_AFW_019,0.1949901258,0.0819664074,Clus09,0.8768849863
Clus18,WOE_KBS1_053,0.1243763682,0.052663896,Clus42,0.9243009193
Clus18,WOE_ORG_204,0.1078429386,0.0743774682,Clus49,0.9638454454
Clus18,WOE_ORG_168,0.1339378594,0.1064519005,Clus47,0.9692395307
Clus19,WOE_DBT_032,0.8219012805,0.3550906046,Clus36,0.2761608386
Clus19,WOE_DBT_014,0.8182470489,0.3722035049,Clus36,0.2895093434
Clus19,WOE_DBT_013,0.8053238016,0.3854005788,Clus36,0.3167529803
Clus19,WOE_DBT_031,0.7985862563,0.3696648095,Clus36,0.3195343473
Clus19,WOE_DBT_030,0.8023048925,0.3974852096,Clus36,0.328116605
Clus19,WOE_DBT_015,0.7715682026,0.3746673053,Clus04,0.3652964244
Clus19,WOE_DBT_012,0.7390358479,0.3645453599,Clus36,0.4106731395
Clus19,WOE_DBT_033,0.6635398377,0.3377914173,Clus14,0.5080878911
Clus19,WOE_DBT_029,0.6221355421,0.3275920216,Clus36,0.5619571303
Clus19,WOE_DBT_034,0.5793945295,0.4229534627,Clus14,0.7288935005
Clus19,WOE_DBT_016,0.5942597948,0.4704793551,Clus04,0.7662405783
Clus19,WOE_CNC_157,0.2655709757,0.1958443896,Clus61,0.9132921723
Clus20,WOE_DSA2_339,0.8031019307,0.274122954,Clus03,0.2712554011
Clus20,WOE_POP5_369,0.8031019307,0.274122954,Clus03,0.2712554011
Clus20,WOE_DSA2_340,0.7744541358,0.2886548578,Clus03,0.3170695219
Clus20,WOE_POP5_368,0.7662353858,0.3334677273,Clus03,0.3507176227
Clus20,WOE_KBS3_048,0.7012983691,0.2273231979,Clus03,0.3865803012
Clus20,WOE_POP5_366,0.5573534171,0.1678691048,Clus03,0.5319434544
Clus20,WOE_OVF_008,0.6855049216,0.4149529586,Clus03,0.5375551984
Clus20,WOE_CBYR_FICO_SCR_NB,0.6849203514,0.416392426,Clus03,0.5398827271
Clus20,WOE_DSA2_426,0.5624884282,0.207325958,Clus03,0.5519438616
Clus20,WOE_DSA2_241,0.6318367677,0.4222357292,Clus03,0.637220491
Clus20,WOE_DSA2_274,0.6318367677,0.4222357292,Clus03,0.637220491
Clus20,WOE_CNC_041,0.4695896918,0.3864573036,Clus03,0.8645043145
Clus20,WOE_KBS5_034,0.2641038584,0.1544801771,Clus03,0.8703475917
Clus20,WOE_DSA2_280,0.3139099839,0.2363160426,Clus49,0.898395219
Clus21,WOE_ETC_014,0.8134354931,0.1197790116,Clus51,0.2119518954
Clus21,WOE_ETC_013,0.7861573322,0.1452844529,Clus51,0.2501916206
Clus21,WOE_ETC_015,0.8005053111,0.2370094744,Clus51,0.2614641757
Clus21,WOE_ETC_011,0.8005053111,0.2370094744,Clus51,0.2614641757
Clus21,WOE_ETC_026,0.7569803547,0.1360834932,Clus51,0.2812999212
Clus21,WOE_ETC_016,0.7314899613,0.1934922854,Clus51,0.3329292874
Clus21,WOE_ETC_012,0.6686043535,0.2168283981,Clus51,0.4231456372
Clus21,WOE_LSA_164,0.5146783186,0.0707384891,Clus51,0.5222659884
Clus21,WOE_LSA_163,0.3709595148,0.1017933361,Clus51,0.7003293456
Clus22,WOE_POP_249,0.9256730704,0.4431926108,Clus02,0.1334876854
Clus22,WOE_POP_257,0.9256730704,0.4431926108,Clus02,0.1334876854
Clus22,WOE_POP_250,0.9253694617,0.4470031802,Clus02,0.1349565416
Clus22,WOE_POP_258,0.9253694617,0.4470031802,Clus02,0.1349565416
Clus22,WOE_KBS4_064,0.914434807,0.4422290765,Clus02,0.1534056176
Clus22,WOE_POP_254,0.9144290578,0.4421916133,Clus02,0.1534056215
Clus22,WOE_POP_253,0.9135677939,0.4396561612,Clus02,0.1542485169
Clus22,WOE_POP_255,0.8142352738,0.4377722161,Clus58,0.3304082999
Clus22,WOE_KBS4_052,0.8010206823,0.4722718215,Clus58,0.3770488782
Clus22,WOE_POP_251,0.8010206823,0.4722718215,Clus58,0.3770488782
Clus22,WOE_POP_259,0.8010206823,0.4722718215,Clus58,0.3770488782
Clus22,WOE_POP_256,0.7410913635,0.3205379116,Clus58,0.3810494227
Clus22,WOE_DSA2_271,0.7507276326,0.3925897781,Clus02,0.4103855326
Clus22,WOE_POP_252,0.7124721739,0.3076040088,Clus58,0.415265007
Clus22,WOE_POP_260,0.7124721739,0.3076040088,Clus58,0.415265007
Clus22,WOE_DSA2_270,0.6667981409,0.4572341906,Clus02,0.6138961839
Clus22,WOE_KBS1_049,0.6140804887,0.4378775525,Clus02,0.6865399399
Clus22,WOE_ORG_210,0.6008892127,0.4252976353,Clus58,0.6944651907
Clus22,WOE_ORG_212,0.6050796846,0.4586984913,Clus02,0.7295754935
Clus22,WOE_KBS1_062,0.6370586517,0.5334584954,Clus02,0.7779401076
Clus22,WOE_ORG_019,0.6848575991,0.6296345277,Clus02,0.8508957355
Clus22,WOE_COLL_OVR200_GE13MO_CT,0.4659393706,0.4214834309,Clus58,0.9231552871
Clus22,WOE_COLL_THIRDPTY_OVR200_CT,0.5166080461,0.4943227022,Clus58,0.9559297125
Clus23,WOE_KBS3_021,0.8439036087,0.4763126696,Clus04,0.2980717353
Clus23,WOE_ORG_175,0.8197000373,0.4113418381,Clus04,0.3062897524
Clus23,WOE_ORG_182,0.8573537859,0.5504596676,Clus04,0.3173157197
Clus23,WOE_ORG_173,0.7898584695,0.3942405892,Clus04,0.3469059279
Clus23,WOE_ORG_171,0.7853197748,0.3973725608,Clus46,0.3562403755
Clus23,WOE_ORG_174,0.7923524383,0.4298625282,Clus36,0.3642061291
Clus23,WOE_KBS3_028,0.7881613721,0.4245315679,Clus04,0.3681151148
Clus23,WOE_KBS3_033,0.8424439164,0.5726078738,Clus04,0.368645265
Clus23,WOE_ORG_184,0.8424439164,0.5726078738,Clus04,0.368645265
Clus23,WOE_ORG_185,0.7713904109,0.4567171968,Clus04,0.4207929789
Clus23,WOE_ORG_183,0.7625274514,0.4357465353,Clus04,0.4208614807
Clus23,WOE_KBS3_032,0.7642283356,0.4431835826,Clus04,0.4234280043
Clus23,WOE_ORG_180,0.7642283356,0.4431835826,Clus04,0.4234280043
Clus23,WOE_ORG_179,0.7191671521,0.3724650795,Clus11,0.4475174827
Clus23,WOE_ORG_172,0.7358181368,0.4156282655,Clus36,0.4520784419
Clus23,WOE_ORG_177,0.7001357104,0.362822491,Clus11,0.4706134245
Clus23,WOE_ORG_186,0.8157791985,0.6101834133,Clus04,0.472583281
Clus23,WOE_DSA2_229,0.7231808972,0.4256562678,Clus36,0.4819746213
Clus23,WOE_DSA2_250,0.7963153182,0.5905350274,Clus04,0.4974410398
Clus23,WOE_ORG_181,0.6880709617,0.3748548016,Clus11,0.4989705417
Clus23,WOE_ETC_005,0.6854219383,0.6233130787,Clus04,0.8351180884
Clus23,WOE_ORG_236,0.671628691,0.6125971386,Clus04,0.8476223117
Clus23,WOE_ORG_154,0.2254714604,0.1490183987,Clus04,0.9101589723
Clus23,WOE_DSA2_240,0.4160535,0.3813625538,Clus04,0.9439236237
Clus23,WOE_KBS1_060,0.6523294807,0.6336912809,Clus04,0.9491188747
Clus23,WOE_ORG_021,0.6523294807,0.6336912809,Clus04,0.9491188747
Clus23,WOE_KBS3_005,0.2248163332,0.1956690594,Clus04,0.9637620881
Clus24,WOE_POP5_172,0.9292976343,0.3903006826,Clus53,0.1159626781
Clus24,WOE_POP5_160,0.9218760831,0.3922888582,Clus53,0.12855436
Clus24,WOE_POP5_161,0.9128821861,0.330141762,Clus53,0.1300541054
Clus24,WOE_POP5_170,0.8741551302,0.391336156,Clus53,0.2067559476
Clus24,WOE_POP5_166,0.7289049759,0.2419973539,Clus53,0.357643902
Clus24,WOE_POP5_171,0.7541474881,0.457945205,Clus53,0.4535565668
Clus24,WOE_POP5_176,0.6661031137,0.6431277645,Clus53,0.9356202392
Clus25,WOE_KBS1_184,0.8302761709,0.0331025862,Clus47,0.1755344741
Clus25,WOE_KBS1_188,0.8116490207,0.0331367209,Clus27,0.1948062186
Clus25,WOE_MO_ON_JOB_BUS_NB,0.7772960956,0.0361970196,Clus27,0.2310678728
Clus25,WOE_KBS1_183,0.5364517865,0.0322702133,Clus47,0.4790058339
Clus25,WOE_OCC_005,0.5364517865,0.0322702133,Clus47,0.4790058339
Clus25,WOE_KBS1_185,0.5526701922,0.0984497291,Clus47,0.4961784409
Clus25,WOE_OCC_007,0.4776640987,0.0115926449,Clus47,0.5284621757
Clus25,WOE_OCC_008,0.3962106187,0.0229727666,Clus69,0.6179862349
Clus25,WOE_KBS1_186,0.2423269326,0.0821540641,Clus47,0.825490464
Clus25,WOE_DSA_270,0.1739300961,0.0079698521,Clus27,0.8327064512
Clus25,WOE_DSA2_379,0.1720874631,0.0079456399,Clus27,0.8345435192
Clus25,WOE_KBS5_047,0.053995229,0.0186848004,Clus69,0.9640172408
Clus25,WOE_OCC_011,0.053995229,0.0186848004,Clus69,0.9640172408
Clus26,WOE_POP5_152,0.9148258448,0.1416903433,Clus17,0.0992347628
Clus26,WOE_POP5_139,0.8772036397,0.121853789,Clus53,0.1398358938
Clus26,WOE_POP5_143,0.8762836902,0.1268274201,Clus53,0.1416859767
Clus26,WOE_POP5_141,0.8615390378,0.1309772687,Clus53,0.1593295056
Clus26,WOE_POP5_147,0.8419207066,0.1006375341,Clus17,0.1757681685
Clus26,WOE_POP5_150,0.8295402221,0.1125876332,Clus17,0.1920863223
Clus26,WOE_POP5_146,0.7118881171,0.2025022271,Clus17,0.3612698275
Clus26,WOE_POP5_148,0.566329699,0.0515660569,Clus17,0.4572488196
Clus26,WOE_POP5_151,0.541510543,0.0705654989,Clus17,0.4932993734
Clus26,WOE_DSA2_367,0.0624233424,0.020083792,Clus41,0.9567926828
Clus27,WOE_OLD_TRDLNINVLDVALAGE_NB,0.852420982,0.2448203616,Clus56,0.1954224009
Clus27,WOE_OLD_TRDLN_AGE_NB,0.852420982,0.2448203616,Clus56,0.1954224009
Clus27,WOE_DSA_254,0.8339675167,0.236808715,Clus56,0.2175502873
Clus27,WOE_DSA2_131,0.7591380948,0.2731769895,Clus66,0.3313900382
Clus27,WOE_KBS1_203,0.6621958592,0.1417777074,Clus66,0.3936091426
Clus27,WOE_KBS5_015,0.7005895999,0.2436460248,Clus66,0.3958601527
Clus27,WOE_AVG_TRADE_AGEMO_NB,0.6332331019,0.2373133773,Clus66,0.4808880702
Clus27,WOE_POP5_061,0.6079806595,0.3809968207,Clus66,0.633307475
Clus27,WOE_DSA2_126,0.3288643651,0.0393952131,Clus14,0.6986594737
Clus27,WOE_KBS1_202,0.3288643651,0.0393952131,Clus14,0.6986594737
Clus27,WOE_FPOP_063,0.1229041289,0.0379737232,Clus04,0.9117171664
Clus27,WOE_POP5_016,0.171698699,0.1193260015,Clus04,0.9405311187
Clus28,WOE_BNKRP_PBR_CT,0.8119832499,0.0366623562,Clus30,0.1951722237
Clus28,WOE_BNRP_FCLSR_GRNSH_CT,0.8119832499,0.0366623562,Clus30,0.1951722237
Clus28,WOE_TOTBNKRPFCLSRMCGRNSH_CT,0.8119832499,0.0366623562,Clus30,0.1951722237
Clus28,WOE_BNKRPFCLSRGRNSHLIEN_CT,0.6989339816,0.0539634947,Clus02,0.3182393245
Clus28,WOE_REV_DRGTOVR50_GE25MO_CT,0.5560880837,0.1085358317,Clus02,0.4979582266
Clus28,WOE_REV_DRGT2_OVR50_CT,0.512777541,0.1825738447,Clus02,0.5960446162
Clus28,WOE_REV_DRGT_OVR50_CT,0.512777541,0.1825738447,Clus02,0.5960446162
Clus28,WOE_AUTO_DRGTRY_CT,0.3947987077,0.0489669188,Clus53,0.6363619776
Clus28,WOE_AUTO_DRGT_OVR50_CT,0.3935545019,0.0490158722,Clus53,0.6377030703
Clus28,WOE_AUTO_DELNQ_GE30DA_CT,0.1068971907,0.0579996725,Clus02,0.9480918246
Clus29,WOE_DSA2_456,0.6311220886,0.0783754914,Clus74,0.4002475064
Clus29,WOE_KBS1_237,0.6307488303,0.0788460168,Clus74,0.4008571601
Clus29,WOE_DSA2_205,0.5505720157,0.0742963739,Clus74,0.4854987835
Clus29,WOE_DSA2_208,0.5251686884,0.0742494702,Clus74,0.5129149769
Clus29,WOE_KBS3_038,0.5119922289,0.0761168209,Clus12,0.5282137203
Clus29,WOE_ORG_133,0.5119922289,0.0761168209,Clus12,0.5282137203
Clus29,WOE_DSA2_458,0.367245146,0.0344636569,Clus74,0.6553402764
Clus29,WOE_ORG_052,0.3701824479,0.056919158,Clus05,0.6678298657
Clus29,WOE_KBS3_007,0.3695930951,0.0573456521,Clus05,0.668757224
Clus29,WOE_KBS1_051,0.1582121382,0.0193366094,Clus74,0.8583861394
Clus29,WOE_ORG_089,0.1582121382,0.0193366094,Clus74,0.8583861394
Clus30,WOE_DSA2_398,0.9575107433,0.3208660042,Clus43,0.0625638783
Clus30,WOE_DSA2_401,0.9469922302,0.3310557197,Clus43,0.0792409343
Clus30,WOE_KBS4_063,0.9469922302,0.3310557197,Clus43,0.0792409343
Clus30,WOE_DSA2_402,0.900839904,0.2920032415,Clus43,0.140057274
Clus30,WOE_KBS3_095,0.900839904,0.2920032415,Clus43,0.140057274
Clus30,WOE_DSA2_400,0.8900966309,0.40186094,Clus43,0.1837421704
Clus31,WOE_LSA_013,0.8897335699,0.2860588638,Clus05,0.154447509
Clus31,WOE_POP_127,0.8734571113,0.2623374286,Clus05,0.1715457631
Clus31,WOE_POP5_191,0.8604787994,0.2590731942,Clus05,0.1883063205
Clus31,WOE_OVF_012,0.8270110029,0.2619446649,Clus05,0.234384861
Clus31,WOE_LSA_053,0.7905661612,0.2489236768,Clus05,0.2788449487
Clus31,WOE_POP5_154,0.7366708577,0.208237232,Clus05,0.332585912
Clus31,WOE_OVF_011,0.6247254878,0.1765205669,Clus05,0.4557181359
Clus31,WOE_POP_161,0.5454017132,0.2046026859,Clus05,0.5715361099
Clus31,WOE_LSA_016,0.3712133637,0.1458139948,Clus65,0.7361237863
Clus31,WOE_LSA_035,0.3531951914,0.138414885,Clus65,0.7507149292
Clus31,WOE_LSA_060,0.4434560024,0.2987525055,Clus05,0.7936484651
Clus31,WOE_DSA_081,0.2957714046,0.147564243,Clus65,0.826136855
Clus32,WOE_KBS1_061,0.9358114917,0.6847856094,Clus03,0.2036344476
Clus32,WOE_ORG_201,0.9358114917,0.6847856094,Clus03,0.2036344476
Clus32,WOE_ORG_266,0.9088896488,0.662658857,Clus03,0.2700837211
Clus32,WOE_KBS1_073,0.8623653963,0.6512508723,Clus03,0.3946521804
Clus32,WOE_KBS5_012,0.794992546,0.5594981082,Clus03,0.4653951726
Clus32,WOE_OVF_043,0.794992546,0.5594981082,Clus03,0.4653951726
Clus32,WOE_KBS5_014,0.7615679389,0.5359196804,Clus03,0.5137732651
Clus32,WOE_OVF_045,0.7615679389,0.5359196804,Clus03,0.5137732651
Clus32,WOE_KBS5_020,0.7437647313,0.5121919334,Clus03,0.5252788674
Clus32,WOE_KBS5_040,0.8117959668,0.6417570596,Clus03,0.5253530829
Clus32,WOE_KBS1_098,0.7768003591,0.5768983136,Clus03,0.5275319105
Clus32,WOE_POP5_372,0.8029987645,0.6275639958,Clus03,0.5289532519
Clus32,WOE_CBYR_MRCNTTRDE_AGEMO_NB,0.7560549124,0.5424302078,Clus03,0.5331319763
Clus32,WOE_KBS1_065,0.7355907561,0.5167542197,Clus03,0.5471527218
Clus32,WOE_KBS5_062,0.7730263788,0.586925228,Clus03,0.5494734528
Clus32,WOE_LSA_276,0.8109367186,0.6566262929,Clus03,0.5506050042
Clus32,WOE_KBS1_087,0.721693993,0.4990213816,Clus03,0.5555247207
Clus32,WOE_KBS5_035,0.6890233352,0.4922182739,Clus03,0.6124219302
Clus32,WOE_CBYR_MRCNTTRDINVLDVLAGEMO_NB,0.704230175,0.5360362629,Clus03,0.6374847888
Clus32,WOE_LSA_274,0.8202312487,0.7282311489,Clus03,0.6614766577
Clus32,WOE_DSA2_226,0.7317955226,0.6524639166,Clus03,0.7717313115
Clus32,WOE_POP5_370,0.8059307575,0.7528982147,Clus03,0.7853817899
Clus32,WOE_DSA2_283,0.7001485677,0.6274831465,Clus03,0.8049338695
Clus32,WOE_LSA_254,0.2122975958,0.1555100231,Clus03,0.9327551845
Clus32,WOE_LSA_252,0.1858914942,0.1403924481,Clus03,0.9470699786
Clus33,WOE_ETC_017,0.8363460118,0.2255658995,Clus56,0.2113207413
Clus33,WOE_ETC_021,0.8363460118,0.2255658995,Clus56,0.2113207413
Clus33,WOE_ETC_018,0.7384684514,0.1694844963,Clus56,0.3149026688
Clus33,WOE_ETC_022,0.681196234,0.1734683408,Clus56,0.3857127098
Clus33,WOE_ETC_027,0.5153521684,0.098958527,Clus56,0.5378751657
Clus33,WOE_ETC_020,0.4620644727,0.0395134492,Clus56,0.560065653
Clus33,WOE_ETC_019,0.444595618,0.0387969782,Clus37,0.5778221348
Clus33,WOE_ETC_028,0.3720496781,0.1182036631,Clus56,0.7121262537
Clus33,WOE_KBS1_293,0.3854321624,0.2811256071,Clus46,0.8549029479
Clus33,WOE_POP5_113,0.1043631134,0.0347300283,Clus46,0.9278615443
Clus33,WOE_LSA_158,0.18278523,0.1496808198,Clus46,0.9610682542
Clus33,WOE_KBS3_090,0.4542285241,0.4356437882,Clus56,0.9670691391
Clus33,WOE_DSA2_399,0.0409386555,0.0385904306,Clus46,0.9975575187
Clus34,WOE_ORG_014,0.893535508,0.1502876624,Clus62,0.1252947466
Clus34,WOE_LSA_037,0.8878977828,0.1524610927,Clus62,0.1322679304
Clus34,WOE_LSA_012,0.8860683983,0.1466324544,Clus62,0.1335082431
Clus34,WOE_FPOP_043,0.5716403098,0.1786874562,Clus65,0.5215550322
Clus34,WOE_ORG_090,0.4178350083,0.0753602377,Clus31,0.6296127588
